2000,0
2001,0
2002,0
2003,0
2004,0
2005,0
2006,0
2007,0
2008,0
2009,0
2010,0
2011,0
2012,0
2013,0
2014,0
2015,0
2016,0
2017,0
2018,0
2019,-1.1102e-16
2020,0.0001652
2021,0.00017483
2022,0.00016233
2023,0.00014108
2024,0.00011628
2025,9.0307e-05
2026,6.4356e-05
2027,3.9008e-05
2028,1.4531e-05
2029,-8.9745e-06
2030,-3.1486e-05
2031,-5.302e-05
2032,-7.3607e-05
2033,-9.3286e-05
2034,-0.0001121
2035,-0.00029553
2036,-0.00031778
2037,-0.00031752
2038,-0.00030817
2039,-0.00029546
2040,-0.0002819
2041,-0.0002687
2042,-0.0002564
2043,-0.00024523
2044,-0.00023528
2045,-0.00022654
2046,-0.00021901
2047,-0.00021266
2048,-0.00020747
2049,-0.00020341
2050,-0.00020043
2051,-0.00019849
2052,-0.00019754
2053,-0.00019752
2054,-0.00019837
2055,-0.00020002
2056,-0.00020242
2057,-0.00020549
2058,-0.00020917
2059,-0.0002134
2060,-0.00021813
2061,-0.0002233
2062,-0.00022885
2063,-0.00023474
2064,-0.00024092
2065,-0.00024735
2066,-0.00025399
2067,-0.00026081
2068,-0.00026778
2069,-0.00027486
2070,-0.00028203
2071,-0.00028927
2072,-0.00029655
2073,-0.00030386
2074,-0.00031118
2075,-0.00031849
2076,-0.00032579
2077,-0.00033305
2078,-0.00034028
2079,-0.00034746
2080,-0.00035459
2081,-0.00036165
2082,-0.00036865
2083,-0.00037558
2084,-0.00038243
2085,-0.00038921
2086,-0.00039591
2087,-0.00040253
2088,-0.00040906
2089,-0.00041551
2090,-0.00042188
2091,-0.00042817
2092,-0.00043437
2093,-0.0004405
2094,-0.00044653
2095,-0.00045249
2096,-0.00045837
2097,-0.00046417
2098,-0.00046989
2099,-0.00047553
2100,-0.0004811
2101,-0.0004866
2102,-0.00049202
2103,-0.00049737
2104,-0.00050266
2105,-0.00050787
2106,-0.00051302
2107,-0.0005181
2108,-0.00052311
2109,-0.00052807
2110,-0.00053296
2111,-0.0005378
2112,-0.00054257
2113,-0.00054729
2114,-0.00055195
2115,-0.00055656
2116,-0.00056111
2117,-0.00056561
2118,-0.00057006
2119,-0.00057445
2120,-0.0005788
