2000,0
2001,0
2002,0
2003,0
2004,0
2005,0
2006,0
2007,0
2008,0
2009,0
2010,0
2011,0
2012,0
2013,0
2014,0
2015,0
2016,0
2017,0
2018,0
2019,-2.0817e-17
2020,6.6667e-06
2021,1.3333e-05
2022,2e-05
2023,2.6667e-05
2024,3.3333e-05
2025,4e-05
2026,4.6667e-05
2027,5.3333e-05
2028,6e-05
2029,6.6667e-05
2030,7.3333e-05
2031,8e-05
2032,8.6667e-05
2033,9.3333e-05
2034,0.0001
2035,0.0001
2036,0.0001
2037,0.0001
2038,0.0001
2039,0.0001
2040,0.0001
2041,0.0001
2042,0.0001
2043,0.0001
2044,0.0001
2045,0.0001
2046,0.0001
2047,0.0001
2048,0.0001
2049,0.0001
2050,0.0001
2051,0.0001
2052,0.0001
2053,0.0001
2054,0.0001
2055,0.0001
2056,0.0001
2057,0.0001
2058,0.0001
2059,0.0001
2060,0.0001
2061,0.0001
2062,0.0001
2063,0.0001
2064,0.0001
2065,0.0001
2066,0.0001
2067,0.0001
2068,0.0001
2069,0.0001
2070,0.0001
2071,0.0001
2072,0.0001
2073,0.0001
2074,0.0001
2075,0.0001
2076,0.0001
2077,0.0001
2078,0.0001
2079,0.0001
2080,0.0001
2081,0.0001
2082,0.0001
2083,0.0001
2084,0.0001
2085,0.0001
2086,0.0001
2087,0.0001
2088,0.0001
2089,0.0001
2090,0.0001
2091,0.0001
2092,0.0001
2093,0.0001
2094,0.0001
2095,0.0001
2096,0.0001
2097,0.0001
2098,0.0001
2099,0.0001
2100,0.0001
2101,0.0001
2102,0.0001
2103,0.0001
2104,0.0001
2105,0.0001
2106,0.0001
2107,0.0001
2108,0.0001
2109,0.0001
2110,0.0001
2111,0.0001
2112,0.0001
2113,0.0001
2114,0.0001
2115,0.0001
2116,0.0001
2117,0.0001
2118,0.0001
2119,0.0001
2120,0.0001
