2000,0
2001,0
2002,0
2003,0
2004,0
2005,0
2006,0
2007,0
2008,0
2009,0
2010,0
2011,0
2012,0
2013,0
2014,0
2015,0
2016,0
2017,0
2018,0
2019,0
2020,8.8968e-06
2021,-2.2606e-05
2022,-5.1996e-05
2023,-7.8274e-05
2024,-0.00010099
2025,-0.00011999
2026,-0.00013521
2027,-0.00014671
2028,-0.00015459
2029,-0.00015893
2030,-0.00015985
2031,-0.00015744
2032,-0.0001518
2033,-0.00014302
2034,-0.00013121
2035,-0.00012932
2036,-8.2072e-05
2037,-3.4585e-05
2038,1.2321e-05
2039,5.7954e-05
2040,0.00010203
2041,0.00014439
2042,0.00018502
2043,0.00022389
2044,0.00026102
2045,0.00029643
2046,0.00033013
2047,0.00036212
2048,0.00039242
2049,0.00042107
2050,0.00044809
2051,0.00047352
2052,0.00049742
2053,0.00051983
2054,0.00054082
2055,0.00056045
2056,0.00057878
2057,0.00059587
2058,0.0006118
2059,0.00062662
2060,0.0006404
2061,0.00065319
2062,0.00066506
2063,0.00067607
2064,0.00068626
2065,0.00069569
2066,0.0007044
2067,0.00071245
2068,0.00071987
2069,0.0007267
2070,0.00073299
2071,0.00073877
2072,0.00074407
2073,0.00074892
2074,0.00075336
2075,0.00075741
2076,0.0007611
2077,0.00076444
2078,0.00076747
2079,0.00077019
2080,0.00077264
2081,0.00077483
2082,0.00077677
2083,0.00077848
2084,0.00077997
2085,0.00078127
2086,0.00078237
2087,0.00078329
2088,0.00078405
2089,0.00078465
2090,0.0007851
2091,0.00078541
2092,0.00078559
2093,0.00078565
2094,0.00078559
2095,0.00078542
2096,0.00078515
2097,0.00078478
2098,0.00078432
2099,0.00078377
2100,0.00078314
2101,0.00078243
2102,0.00078165
2103,0.00078081
2104,0.0007799
2105,0.00077892
2106,0.00077789
2107,0.00077681
2108,0.00077568
2109,0.0007745
2110,0.00077327
2111,0.000772
2112,0.00077069
2113,0.00076935
2114,0.00076797
2115,0.00076656
2116,0.00076511
2117,0.00076364
2118,0.00076214
2119,0.00076061
2120,0.00075907
